timestamp,region,score
1772616603.1378415,BRASIL,17
1772616603.1378415,ASIA_PACIFICO,19
1772618403.0338826,Iran_M_Oriente,68
1772618403.0338826,Espana,18
1772618403.0338826,Rusia_Ucrania,62
1772618403.0338826,USA,21
1772618403.0338826,China,20
1772618403.0338826,Latam,18
1772618403.0338826,Mexico,17
1772618403.0338826,Argentina,19
1772618403.0338826,Brasil,17
1772618403.0338826,Sahel,32
1772618403.0338826,Asia_Pacifico,19
1772618403.0338826,Europa_Core,21
1772618403.0338826,North_Korea,35
1772618403.0338826,Australia,21
1772618403.0338826,ARGENTINA,19
1772618403.0338826,LATAM,18
1772618403.0338826,SAHEL,32
1772618403.0338826,ESPANA,18
1772618403.0338826,NORTH_KOREA,35
1772618403.0338826,EUROPA_CORE,21
1772618403.0338826,AUSTRALIA,21
1772618403.0338826,CHINA,20
1772618403.0338826,IRAN_M_ORIENTE,68
1772618403.0338826,MEXICO,17
1772618403.0338826,RUSIA_UCRANIA,62
1772618403.0338826,BRASIL,17
1772618403.0338826,ASIA_PACIFICO,19
1772620202.8971756,Iran_M_Oriente,68
1772620202.8971756,Espana,18
1772620202.8971756,Rusia_Ucrania,62
1772620202.8971756,USA,20
1772620202.8971756,China,20
1772620202.8971756,Latam,18
1772620202.8971756,Mexico,17
1772620202.8971756,Argentina,19
1772620202.8971756,Brasil,17
1772620202.8971756,Sahel,32
1772620202.8971756,Asia_Pacifico,20
1772620202.8971756,Europa_Core,21
1772620202.8971756,North_Korea,35
1772620202.8971756,Australia,21
1772620202.8971756,ARGENTINA,19
1772620202.8971756,LATAM,18
1772620202.8971756,SAHEL,32
1772620202.8971756,ESPANA,18
1772620202.8971756,NORTH_KOREA,35
1772620202.8971756,EUROPA_CORE,21
1772620202.8971756,AUSTRALIA,21
1772620202.8971756,CHINA,20
1772620202.8971756,IRAN_M_ORIENTE,68
1772620202.8971756,MEXICO,17
1772620202.8971756,RUSIA_UCRANIA,62
1772620202.8971756,BRASIL,17
1772620202.8971756,ASIA_PACIFICO,20
1772622003.127157,Iran_M_Oriente,68
1772622003.127157,Espana,18
1772622003.127157,Rusia_Ucrania,62
1772622003.127157,USA,20
1772622003.127157,China,20
1772622003.127157,Latam,18
1772622003.127157,Mexico,17
1772622003.127157,Argentina,19
1772622003.127157,Brasil,17
1772622003.127157,Sahel,32
1772622003.127157,Asia_Pacifico,20
1772622003.127157,Europa_Core,21
1772622003.127157,North_Korea,35
1772622003.127157,Australia,21
1772622003.127157,ARGENTINA,19
1772622003.127157,LATAM,18
1772622003.127157,SAHEL,32
1772622003.127157,ESPANA,18
1772622003.127157,NORTH_KOREA,35
1772622003.127157,EUROPA_CORE,21
1772622003.127157,AUSTRALIA,21
1772622003.127157,CHINA,20
1772622003.127157,IRAN_M_ORIENTE,68
1772622003.127157,MEXICO,17
1772622003.127157,RUSIA_UCRANIA,62
1772622003.127157,BRASIL,17
1772622003.127157,ASIA_PACIFICO,20
1772623803.6495166,Iran_M_Oriente,68
1772623803.6495166,Espana,18
1772623803.6495166,Rusia_Ucrania,62
1772623803.6495166,USA,20
1772623803.6495166,China,20
1772623803.6495166,Latam,18
1772623803.6495166,Mexico,17
1772623803.6495166,Argentina,19
1772623803.6495166,Brasil,17
1772623803.6495166,Sahel,32
1772623803.6495166,Asia_Pacifico,20
1772623803.6495166,Europa_Core,21
1772623803.6495166,North_Korea,35
1772623803.6495166,Australia,21
1772623803.6495166,ARGENTINA,19
1772623803.6495166,LATAM,18
1772623803.6495166,SAHEL,32
1772623803.6495166,ESPANA,18
1772623803.6495166,NORTH_KOREA,35
1772623803.6495166,EUROPA_CORE,21
1772623803.6495166,AUSTRALIA,21
1772623803.6495166,CHINA,20
1772623803.6495166,IRAN_M_ORIENTE,68
1772623803.6495166,MEXICO,17
1772623803.6495166,RUSIA_UCRANIA,62
1772623803.6495166,BRASIL,17
1772623803.6495166,ASIA_PACIFICO,20
1772625603.5428421,Iran_M_Oriente,68
1772625603.5428421,Espana,18
1772625603.5428421,Rusia_Ucrania,62
1772625603.5428421,USA,20
1772625603.5428421,China,20
1772625603.5428421,Latam,18
1772625603.5428421,Mexico,17
1772625603.5428421,Argentina,19
1772625603.5428421,Brasil,17
1772625603.5428421,Sahel,32
1772625603.5428421,Asia_Pacifico,20
1772625603.5428421,Europa_Core,21
1772625603.5428421,North_Korea,35
1772625603.5428421,Australia,21
1772625603.5428421,ARGENTINA,19
1772625603.5428421,LATAM,18
1772625603.5428421,SAHEL,32
1772625603.5428421,ESPANA,18
1772625603.5428421,NORTH_KOREA,35
1772625603.5428421,EUROPA_CORE,21
1772625603.5428421,AUSTRALIA,21
1772625603.5428421,CHINA,20
1772625603.5428421,IRAN_M_ORIENTE,68
1772625603.5428421,MEXICO,17
1772625603.5428421,RUSIA_UCRANIA,62
1772625603.5428421,BRASIL,17
1772625603.5428421,ASIA_PACIFICO,20
1772627404.8330934,Iran_M_Oriente,68
1772627404.8330934,Espana,18
1772627404.8330934,Rusia_Ucrania,62
1772627404.8330934,USA,19
1772627404.8330934,China,20
1772627404.8330934,Latam,17
1772627404.8330934,Mexico,17
1772627404.8330934,Argentina,20
1772627404.8330934,Brasil,17
1772627404.8330934,Sahel,32
1772627404.8330934,Asia_Pacifico,20
1772627404.8330934,Europa_Core,20
1772627404.8330934,North_Korea,35
1772627404.8330934,Australia,21
1772627404.8330934,ARGENTINA,20
1772627404.8330934,LATAM,17
1772627404.8330934,SAHEL,32
1772627404.8330934,ESPANA,18
1772627404.8330934,NORTH_KOREA,35
1772627404.8330934,EUROPA_CORE,20
1772627404.8330934,AUSTRALIA,21
1772627404.8330934,CHINA,20
1772627404.8330934,IRAN_M_ORIENTE,68
1772627404.8330934,MEXICO,17
1772627404.8330934,RUSIA_UCRANIA,62
1772627404.8330934,BRASIL,17
1772627404.8330934,ASIA_PACIFICO,20
1772629203.641465,Iran_M_Oriente,68
1772629203.641465,Espana,18
1772629203.641465,Rusia_Ucrania,62
1772629203.641465,USA,21
1772629203.641465,China,20
1772629203.641465,Latam,18
1772629203.641465,Mexico,17
1772629203.641465,Argentina,19
1772629203.641465,Brasil,17
1772629203.641465,Sahel,32
1772629203.641465,Asia_Pacifico,20
1772629203.641465,Europa_Core,20
1772629203.641465,North_Korea,35
1772629203.641465,Australia,21
1772629203.641465,ARGENTINA,19
1772629203.641465,LATAM,18
1772629203.641465,SAHEL,32
1772629203.641465,ESPANA,18
1772629203.641465,NORTH_KOREA,35
1772629203.641465,EUROPA_CORE,20
1772629203.641465,AUSTRALIA,21
1772629203.641465,CHINA,20
1772629203.641465,IRAN_M_ORIENTE,68
1772629203.641465,MEXICO,17
1772629203.641465,RUSIA_UCRANIA,62
1772629203.641465,BRASIL,17
1772629203.641465,ASIA_PACIFICO,20
1772631003.6783264,Iran_M_Oriente,68
1772631003.6783264,Espana,18
1772631003.6783264,Rusia_Ucrania,62
1772631003.6783264,USA,20
1772631003.6783264,China,20
1772631003.6783264,Latam,18
1772631003.6783264,Mexico,17
1772631003.6783264,Argentina,19
1772631003.6783264,Brasil,17
1772631003.6783264,Sahel,32
1772631003.6783264,Asia_Pacifico,20
1772631003.6783264,Europa_Core,20
1772631003.6783264,North_Korea,35
1772631003.6783264,Australia,21
1772631003.6783264,ARGENTINA,19
1772631003.6783264,LATAM,18
1772631003.6783264,SAHEL,32
1772631003.6783264,ESPANA,18
1772631003.6783264,NORTH_KOREA,35
1772631003.6783264,EUROPA_CORE,20
1772631003.6783264,AUSTRALIA,21
1772631003.6783264,CHINA,20
1772631003.6783264,IRAN_M_ORIENTE,68
1772631003.6783264,MEXICO,17
1772631003.6783264,RUSIA_UCRANIA,62
1772631003.6783264,USA,20
1772631003.6783264,BRASIL,17
1772631003.6783264,ASIA_PACIFICO,20
